Title,Storyline
Cursed in Baja,"Pirelli, an ex-lawman, travels to Mexico searching for the heir to a Los Angeles fortune, while confronting his own complicated past. But what he finds in Baja challenges him to the core."
DNA,"A prolific murderer begins taking lives. To discover out, a female investigator and her crew start an inquiry. At last, the murderer-who nobody was suspecting-is apprehended. His reasons for killing were personal revenge."
Dai jia fa de ren,"After failing his legal exams, Meng, a self-taught law student, is forced to work nights as a taxi driver. During a heated argument with a drunken customer, unable to contain his fury, he pushes the man into a river. The years go by. Now a successful lawyer and father, Meng is haunted by his past."
Damaged,Chicago detective Dan Lawson travels to Scotland to link up with Scottish detective Glen Boyd following the resurgence of a serial killer whose crimes match an unsolved case he investigated 5 years previously.
Dandupalayam,Based on the infamous criminal gang that murdered countless individuals.
Danger in the Dorm,"After the murder of her childhood best friend and fellow classmate, Kathleen must catch a killer who's preying on young girls around campus."
Dangerous Rumors,"A young mother and son are hunted by deadly assassins after crossing Toronto's notorious crime figure and mob boss Jimmy ""Mad Dog"" Marconi."
Dank Frank,"When podcaster ""Dank Frank"" unleashes the Banshee on Halloween night, a teen's girlfriend vanishes, a VR trial turns nightmarish, and reality spirals into a darkly funny, horror-laced mess of lost love, bad tech, and supernatural mayhem."
Daredevil vs Punisher,"Matt Murdock balances law and vigilantism in Hell's Kitchen, growing darker. His hunt for his father's killer leads to conflict with the Punisher, forcing him to choose between alliance or stopping him."
Dark Deceptions,"Accused of her husband's brutal murder, a tenacious woman must unravel a web of lies and evade deadly threats to prove her innocence and unmask the true killer."
Dark Forest,N/A
Dark World,N/A
Darkness of Man,"Interpol operative Russell Hatch witnesses the death of an informant when a seemingly routine raid goes wrong. Years later, he finds himself protecting the informant's son from a group of merciless gangs involved in an all-out turf war."
Dawgz Life,N/A
Dead Mail,"An ominous help note finds its way to a 1980s post office, connecting a dead letter investigator to a kidnapped keyboard technician."
Dead Man,"A man so-called 'figurehead', who makes money out of his name, living as a 'Dead man' after being falsely accused of embezzlement of 100 billion won."
Dead Name,"A psychological thriller Dead Name follows Nia, a retired hit woman, who is brought back into the game by her criminal family for one last job. To take out her brother Ian to stop a war breaking out. As she searches for Ian things get more complicated leading Nia down a path of twisted nightmares and uncomfortable truths that will reshape her reality forever."
Dead Sea,"Stranded in the open sea after a fatal accident, a young woman and her two friends are rescued by a fishing vessel's captain, unaware that the ship harbors a chilling secret."
Dead Wrong,A narcissist concocts a get-rich-quick scheme that ignites a violent chain reaction and overwhelms the lives of those around him.
Deadly Ruphoria,"A rare night out for college student Shana Jones turns deadly when Romeon Kingston, the head of a human trafficking ring, sets his sights on her."
Deal at the Border,"At the Kyrgyzstan-Kazakhstan border, Aza and Samat work as members of a drug trafficking organization. One day, they run into Nazik, who has narrowly escaped from human traffickers."
Deeper Than Us,A sexy group of female hustlers navigate their way through a violent power struggle between the toughest gangsters in the city.
Dengeler,"Victory in the ring, revenge on the street! Ferit must defeat both his enemies and his destiny."
Dependence,"Valera got hooked on his own product. Now he has two goals in front of him - not to sink to the bottom, and to save face in front of the largest drug deal. Meanwhile, he is being hunted by two investigators."
Depravity,A group of roommates accidentally kill an innocent man.
Der Parkhausmord - Wer tötete Charlotte Böhringer?,"""Der Parkhausmord - Wer tötete Charlotte Böhringer?"" is a true crime documentary on Sky."
Der Wien-Krimi: Blind ermittelt - Tod im Palais,"The body of a priest candidate is found above the rooftops of Vienna. The dead man is a protégé of the respected seminar leader Wimmer. The first clue leads the blind special investigator Alexander Haller and his companion Niko to the noble palace of the Brohnsteins, who run a popular techno club there. A plan of the cellar vault that the dead man made arouses the interest of the investigators, as does the strange behavior of the Brohnstein brothers: Johannes and Felix want to shield their sister Fanny, a well-known concert cellist, from questioning. Although Commissioner Laura Janda wants to deal with the Brohnsteins discreetly, who have had to deal with serious blows of fate in the past, Niko can hardly be stopped. He believes that the siblings have something to hide. He and Haller also encounter surprises in the seminary. To Regens Wimmer's horror, who the victim really was comes to light, as do inconsistencies in his establishment."
Desert Fiends,Six friends on their way to a concert break down in the middle of nowhere and encounter a deranged family that lives in the desert killing anyone they come across.
