Title,Storyline
Ballistic,"Beck, a homeless veteran, discovers his sister's killer is back on the streets after being released from prison earlier than expected, sending him on a downward spiral of vengeance."
Ballot,A teacher pays an increasingly steep price for defending the democratic process of the election.
Balu Gaani Talkies,"Balu fights to save his late father's adult movie theatre, risking everything to retain ownership of the property and preserve his family's legacy."
Bananahead,N/A
Bangkok Breaking: Heaven and Hell,"When a dedicated rescue worker inadvertently gets caught up in the kidnapping plot of a mogul's tween daughter, he must save her from the clutches of rival gangs hunting them down with unpredictable dangers around every corner."
Bangkok Dog,The story focuses on an American agent sent to a dangerous undercover mission in Thailand to dismantle a sadistic crime lord.
Bangsal Isolasi,A female journalist disguises herself as a prisoner to investigate a murder case. The investigation led him to the terrible secret of the isolation room.
Banned,"Violent is the fear of a nation. What ensues, is hysteria."
Barba Ensopada de Sangue,"A man decides to end his own life and asks one of his children to take care of his dog after her death. In this dramatic conversation, the father reveals to his son the mysterious disappearance of his grandfather in a small fishing town. Then begins the saga of the guy and his dog in search of answers that involve his life and that of his family. A film that involves mystery and action in a passionate setting of the southern coast of Brazil."
Barda,"Barda is about the terrible events that happen to a group of friends who come together for a celebration in a bar. Also labeled as ""Türkiye's First +18 Realistic Film""."
Barrier,Story of a mother and son who live inside the Barrier for protection against hazara genocide.
Barron's Cove,"After his son is tragically killed, a grieving father with a history of violence kidnaps the child responsible, igniting a frenzied manhunt fueled by a powerful politician, the father of the kidnapped boy."
Barroz: Guardian of Treasures,"For 400 years, Barroz, a loyal servant, has guarded da Gama's treasure. Bound by a centuries-old magic, he awaits the arrival of a true descendant worthy of claiming it."
Barzakh,"Unaware of the evil lurking around her, Farah makes the trip to the family farm to visit her uncle Rachid who has suddenly become very sick. Being that her uncle is her only surviving family, Farah plans to convince Rachid to return to the city with her so she can take care of him. But upon her arrival to the farm, she begins to experience unsettling psychic visions and a series of events with mysterious circumstances which pushes her to reconsider all of her plans and ultimately face her destiny."
Bato: Road to Death,"A paramedic, Komal gets assigned to a mission of delivering live human heart for transplant in an ambulance where she encounters mysterious people in her journey, with Manjil and Tony, leading to gruesome mishaps and dreadful events."
Beacon,"An ambitious solo trip leads to a young sailor's shipwreck on a remote island, where she's rescued by the lone inhabitant, a lighthouse keeper. As reality twists and their trust fractures, survival becomes a grueling trial."
Beautiful Rage: The Break of Dawn,"Vanessa Jackson has been assigned to interview Dawn Langston, a woman turned vigilante after the legal system failed to convict the man who brutally kidnapped and murdered her sister."
Beauty Grace Malice,"Single mom Grace, framed by her best friend Tishara, and lover Jaco, fights to clear her name and reclaim custody of her child Logan in a gripping story of love, betrayal, and maternal determination."
Becky,"A pretty, twisted and dangerous woman becomes obsessed with a happily married man who recently moves into the neighbourhood and wreaks havoc in every aspect of the couple's life."
Bedspacer,Janice's steamy obsession to imitate Lexi propels them to campus stardom. But dark secrets blur the lines between authenticity and seductive deception.
Beezel,"Over 60 years, three guests of a cursed home discover an eternal witch who lives beneath it with an insatiable thirst for living souls."
Believer,"A struggling writer finds herself at the center of the story she is covering when brutally attacked by a notorious cult leader and mass murderer, a man who exerts an inexplicable control over his followers."
Beline,"An old, single man leads a retired and lonely life but enjoys it as much as possible. Everything changes when he receives a wrong number phone call, creating a window into the lives of a girl and her live-in partner."
