Title,Storyline
Amo-te Imenso,"Set in the beautiful and romantic city of Lisbon, the love story between a shy Brazilian man and a fearless Portuguese woman is haunted by stories from their past."
Amor Platónico,Noah is a 17-year-old boy who goes to Luna's house to help her with the philosophy exam she has the next day. Luna is a girl who questions everything and prefers to spend the night thinking about her boyfriend rather than studying for the exam. Plato's dialectic intertwines with their experiences on a night where they will end up leaving the cave to discover the true meaning hidden behind Platonic Love.
Amor en toda la cara,Danny (Spanish) and Ana (Mexican) just started dating in Los Angeles when Danny has to travel to Madrid to renew his visa. He is about to return when the COVID pandemic hits the world making it impossible for him to go back to the US.
Amoriental,An actress who complains she was sexually harassed by a movie producer has her case handled by a hard-luck civil rights agency lawyer who struggles with his own challenges.
An Abandoned Team,"An irritable elderly man joins a team rescuing stray dogs. As they work together to save abandoned animals, the group's efforts demonstrate how compassion can change lives for both humans and canines."
An American in Amsterdam,N/A
Ana We Ibn Khalty,"A lighthearted comedy about cousins Hassan and Ismail, whose playful rivalry leads to funny situations-until they discover that family and love matter most."
Anagana O Rajkumarudu,N/A
Anarchy to the World of... the Kitchen Pimps,"With their university years reaching its pivotal end, chaos erupts upon the lives of the group; ultimately aggravating their preparation for taking the leap into the real world."
Ancient Chinese Secret,Law enforcement must rely on a down-on-his-luck civilian to uncover the true illicit nature of a Chinese food restaurant.
And Mrs,"When a reluctant bride-to-be's fiance drops dead, she insists on marrying him anyway - vowing to overcome public opinion, the law of the land, and her loved one's objections."
And Through the Portal We Go,"Katie, Craig, and Mikey are the final three members of a cult that has prepared for years to achieve transcendence by stepping through a luminous portal in the woods. After completing their final duties, the trio enter the portal... only to find themselves back at the start of the previous day. In an attempt to transcend, the trio must figure out why they are unable to get through the portal as their fellow cult members did. Will adhering closely to the cult's teachings help them finally achieve perfection, or will they need to learn more about themselves - and each other?"
And the Breadwinner Is...,"A film that focuses on a breadwinner and her family, which serves as a tribute to the unsung heroes who carry the weight of their loved ones' dreams on their shoulders."
Andrea Gets a Divorce,"A policewoman wants a divorce and city job promotion but after hitting her drunk husband with her car in an accidental collision, she flees the scene, committing a hit-and-run."
"Andrew Rivers: Hello, Beautiful",N/A
Andrew Tate: Icon or Toxic? A Faking It Special,A social media influencer faces allegations of rape and human trafficking in Romania. Experts in body language and forensics analyze his responses during questioning.
Anime sbullonate,N/A
Anna Simeri 9.5,N/A
Anna i Vano. Vanna i vino,"Vano has lived in Moscow since childhood and completely forgot about his roots. One day, luck turns its back on him: the bank demands repayment of the loan, collectors-thugs are on his heels, and the apartment is mortgaged. Then it is time to remember family traditions, because Vano is a descendant of the famous dynasty of Georgian winemakers. True, in the arsenal there are only grapes, a rented apartment and a bathtub in it, and the main secret of winemaking is completely forgotten."
Anokha the Angel,"A young woman blessed with extraordinary abilities is torn between divergent paths. An angelic presence steers her away from an ill-fated marriage, unveiling her destiny of benevolence and introducing her soulmate."
Anora,"A young stripper from Brooklyn meets and impulsively marries the son of a Russian oligarch. Once the news reaches Russia, her fairy tale is threatened as his parents set out for New York to get the marriage annulled."
Another Cabin in the Woods Movie,"In this tongue-in-cheek spoof, horror-savvy characters are trapped in yet another cabin in the woods, where they are forced to navigate murder and red herrings to uncover who will stop at nothing for their twisted happily ever after."
Another Day,"A straight-laced young Black man struggles to navigate the daily challenges of violence, poverty, drugs, gangs, and turbulent relationships while growing up in the hood."
Another Day in America,"Based on true events: 'Another Day in America' is a dark, radical comedy-drama that revolves around an ensemble of distinct characters as they each go through a post-pandemic day in an American office."
Another German Tank Story,"While Hollywood is filming a series about the Second World War in the small village of Wiesenwalde, the villagers are chasing their personal dreams."
Antappante Athbudha Pravarthikal (Miracles of Antappan),N/A
Anthony Rodia Totally Relatable,"In Anthony Rodia's first stand up special, ""Totally Relatable"" is a comedic journey exploring the chaos of parenting, marital spats, and grappling with societies stupidity. Anthony navigates the absurdities of daily life, being raised by immigrant parents, and trying to uphold an old school way of raising kids."
