Title,Storyline
Bonnie,"Bonnie, a high school teenager who has a dark past. However, with her martial arts knowledge, she was able to survive to protect herself and even her people. Without mercy, Bonnie will defend herself if a woman is bullied or oppressed."
Bonus Trip,"Two FBI agents defy orders while investigating a case. They team up with a translator to rescue her father and expose a global conspiracy. Along the way, they face humorous situations, unexpected twists, and life-threatening dangers."
Borderlands,"An infamous bounty hunter returns to her childhood home, the chaotic planet Pandora, and forms an unlikely alliance with a team of misfits to find the missing daughter of the most powerful man in the universe."
Boroni Thwi,N/A
Bougainvillea,A family entangled in a police investigation surrounding the mysterious disappearance of tourists in Kerala.
Boxed in,"A well known street hustler gets boxed in. Once he finds out his grandfather is sick, and is in need of surgery. With his back against the ropes, he only has two options , pick up where he left off, following his brothers footsteps as a professional boxer, or turn to the streets and become the person he fears the most."
Boyz,"After being betrayed by his crew, Latrelle must track them down one by one and execute them to earn his freedom from a dangerous cartel leader named Hector"
Brattt,"A general's daughter lives in Tambov, in love with a street artist, whom her father disapproves of. The general has a twin brother who heads a criminal gang. Two unsuccessful robbers fail the task, which triggers a string of events that will change lives and destroy families."
Break War,"A showdown between a man who commits crimes in the name of ""savior"" and the Hong Kong police."
Breaking Tradition,"A story of forbidden love, all American boy meets Muslim girl with a compelling twist."
Breaking and Re-entering,"An invincible theft group led by Chang Bojun, who secretly carried out a 1 billion yuan theft case on New Year's Eve. Unexpectedly, they encountered a gang robbing gang, and Chang's ex-girlfriend was accidentally involved in the case."
Bring Back the Colour,"In a city divided between the Reds and the Blues, Ved, is consumed by a desire for revenge against the Blues, which he blames for his parents' deaths. Ved plots to take down the leader of the Blues. However, Ved's plans are disrupted when he unexpectedly reunites with his childhood sweetheart, June. June rekindles Ved's old feelings and introduces him to a different perspective. He fits in with neither the reds or the blue, as he is a son of both. Ved must struggle between his quest for vengeance, and a path to move forward."
Brotherhood of Blades 3: The Embroidered Sword,"During the Ming Dynasty, power of the eunuch party dominated the ruling and opposition parties, and gangsters were rampant. Young bandit Jixian took the identity of Jin Yiwei, but was involved in the conspiracy to overthrow the dynasty."
Brotherhood of Blades Kill Evil,"During Ming China's Tianqi era, amid court factions and eunuch power, Cui Si's mysterious death prompts Wei Zhongxian to order an investigation. Guard Chu Mo reluctantly leads it, uncovering a vast conspiracy."
Brothers,"Two criminal twin brothers, one who is trying to reform, embark on a dangerous heist road trip. Facing legal troubles, gunfights, and family drama, they must reconcile their differences before their mission leads to self-destruction."
Buddy,A teddy bear named Buddy is in trouble and asks pilot Aditya Ram for help. Can the duo join forces and help each other out?
Bull Shark 2,"After the events of the first film, a second Bull Shark begins feasting on unsuspecting victims in a Texas lake."
Bullet,"Gautam, a thief, joins the police commissioner's Operation to dismantle a drug mafia gang. He falls for Varsha, a model against his activities, leading him to reform and eventually take down the mafia, winning her heart in the process."
Bulletproof Jesus,Jesus must lead the devils daughter through 3 challenges in order to stop a zombie apocalypse.
"Bullets, Brothers and Blood","As a martial arts teacher searches for his lost brother, he ends up in a lawless town run by a brutal crime boss. When his identity is mistaken for a killer who's seeking vengeance on the crime boss, all hell breaks loose."
Bureau 749,A traumatized young man with physical abnormalities is forced to join a mysterious bureau to confront a disaster spreading across the earth caused by an unknown creature. He embarks on an adventure uncovering mysteries about his life.
Bush Knife,William Singh was living peacefully with his wife and daughters Kerry and Kathy when a local gangster known as the Skull descends on them
Buying Time,"In a future plagued by deadly diseases, a desperate father must confront the moral implications of an advanced chip technology that grants extra years of life at the cost of someone else's."
Bélico,"A capo hires a young man, AKA ""El Diez,"" to learn about his affairs. When a group of rebels complots to betray him, ""El Diez"" will prove his loyalty to his boss, who knows more than his treacherous workers would have imagined."
Caceria Implacable: Misión En La Selva,"Ramiro Vargas (Peruvian), who is linked to drug trafficking and corrupt figures in the Mexican government, has escaped from Mexico and returned to Peru. Mexico sends two undercover agents to Peru to assist in his capture, during one of the many search operations, the Mexican agents are detected by Ramiro's cartel. One of the Mexican agents is kidnapped, the criminals use her as an exchange to try to save the fugitive. The remaining Mexican detective does not want to negotiate and prepares for the hunt of the fugitive in a mission that will take him to the hearth of the Peruvian jungle."
Cacophony the Animated Movie,Noob and Red have a huge problem with their friends Leo and Scarlett they have to stop Boon from killing and after that the more they stop Boon he revives but gets worse when Boon gets serious and he is now planning on something evil.
Camp Blood: Clown Shark,"After being dispatched by a young woman with the special ability to see horrendous murders in her visions, the evil spirit of the Camp Blood Killer passes into that fiercest of aquatic predators, The Great White Shark. And when the killings begin anew, leaving law enforcement baffled, this courageous heroine must return to the woods of the infamous Camp Blood to face off again with a newly reincarnated killer before it's too late for everyone."
